C:\dataset\IMG\center_2019_11_11_00_01_06_820.jpg, C:\dataset\IMG\left_2019_11_11_00_01_06_820.jpg, C:\dataset\IMG\right_2019_11_11_00_01_06_820.jpg, 0.309813, 0, 0, 20.36098
C:\dataset\IMG\center_2019_11_11_00_01_06_926.jpg, C:\dataset\IMG\left_2019_11_11_00_01_06_926.jpg, C:\dataset\IMG\right_2019_11_11_00_01_06_926.jpg, 0, 0, 0, 20.02473
C:\dataset\IMG\center_2019_11_11_00_01_07_031.jpg, C:\dataset\IMG\left_2019_11_11_00_01_07_031.jpg, C:\dataset\IMG\right_2019_11_11_00_01_07_031.jpg, 0, 0.0174774, 0, 20.01377
C:\dataset\IMG\center_2019_11_11_00_01_07_136.jpg, C:\dataset\IMG\left_2019_11_11_00_01_07_136.jpg, C:\dataset\IMG\right_2019_11_11_00_01_07_136.jpg, 0.0478683, 0.3312087, 0, 19.80156
C:\dataset\IMG\center_2019_11_11_00_01_07_244.jpg, C:\dataset\IMG\left_2019_11_11_00_01_07_244.jpg, C:\dataset\IMG\right_2019_11_11_00_01_07_244.jpg, 0.3886305, 0.671971, 0, 20.33712
C:\dataset\IMG\center_2019_11_11_00_01_07_348.jpg, C:\dataset\IMG\left_2019_11_11_00_01_07_348.jpg, C:\dataset\IMG\right_2019_11_11_00_01_07_348.jpg, 0.07335423, 0.9872472, 0, 21.31981
C:\dataset\IMG\center_2019_11_11_00_01_07_453.jpg, C:\dataset\IMG\left_2019_11_11_00_01_07_453.jpg, C:\dataset\IMG\right_2019_11_11_00_01_07_453.jpg, 0.0971151, 1, 0, 22.242
C:\dataset\IMG\center_2019_11_11_00_01_07_557.jpg, C:\dataset\IMG\left_2019_11_11_00_01_07_557.jpg, C:\dataset\IMG\right_2019_11_11_00_01_07_557.jpg, 0, 1, 0, 23.259
C:\dataset\IMG\center_2019_11_11_00_01_07_658.jpg, C:\dataset\IMG\left_2019_11_11_00_01_07_658.jpg, C:\dataset\IMG\right_2019_11_11_00_01_07_658.jpg, 0, 1, 0, 24.22974
C:\dataset\IMG\center_2019_11_11_00_01_07_762.jpg, C:\dataset\IMG\left_2019_11_11_00_01_07_762.jpg, C:\dataset\IMG\right_2019_11_11_00_01_07_762.jpg, 0, 1, 0, 25.20287
C:\dataset\IMG\center_2019_11_11_00_01_07_865.jpg, C:\dataset\IMG\left_2019_11_11_00_01_07_865.jpg, C:\dataset\IMG\right_2019_11_11_00_01_07_865.jpg, 0.313701, 1, 0, 26.28139
C:\dataset\IMG\center_2019_11_11_00_01_07_973.jpg, C:\dataset\IMG\left_2019_11_11_00_01_07_973.jpg, C:\dataset\IMG\right_2019_11_11_00_01_07_973.jpg, 0.6127725, 1, 0, 27.01319
C:\dataset\IMG\center_2019_11_11_00_01_08_073.jpg, C:\dataset\IMG\left_2019_11_11_00_01_08_073.jpg, C:\dataset\IMG\right_2019_11_11_00_01_08_073.jpg, 0.3548667, 1, 0, 27.89819
C:\dataset\IMG\center_2019_11_11_00_01_08_182.jpg, C:\dataset\IMG\left_2019_11_11_00_01_08_182.jpg, C:\dataset\IMG\right_2019_11_11_00_01_08_182.jpg, 0.6597168, 0.9709375, 0, 28.87312
C:\dataset\IMG\center_2019_11_11_00_01_08_284.jpg, C:\dataset\IMG\left_2019_11_11_00_01_08_284.jpg, C:\dataset\IMG\right_2019_11_11_00_01_08_284.jpg, 0.9161413, 0.6659976, 0, 29.16911
C:\dataset\IMG\center_2019_11_11_00_01_08_384.jpg, C:\dataset\IMG\left_2019_11_11_00_01_08_384.jpg, C:\dataset\IMG\right_2019_11_11_00_01_08_384.jpg, 0.6161389, 0.3659952, 0, 29.40618
C:\dataset\IMG\center_2019_11_11_00_01_08_490.jpg, C:\dataset\IMG\left_2019_11_11_00_01_08_490.jpg, C:\dataset\IMG\right_2019_11_11_00_01_08_490.jpg, 0.2986675, 0.6834667, 0, 29.82458
C:\dataset\IMG\center_2019_11_11_00_01_08_598.jpg, C:\dataset\IMG\left_2019_11_11_00_01_08_598.jpg, C:\dataset\IMG\right_2019_11_11_00_01_08_598.jpg, 0, 0.9822196, 0, 30.16401
C:\dataset\IMG\center_2019_11_11_00_01_08_705.jpg, C:\dataset\IMG\left_2019_11_11_00_01_08_705.jpg, C:\dataset\IMG\right_2019_11_11_00_01_08_705.jpg, 0, 1, 0, 30.19005
C:\dataset\IMG\center_2019_11_11_00_01_08_819.jpg, C:\dataset\IMG\left_2019_11_11_00_01_08_819.jpg, C:\dataset\IMG\right_2019_11_11_00_01_08_819.jpg, 0, 1, 0, 30.19033
C:\dataset\IMG\center_2019_11_11_00_01_08_926.jpg, C:\dataset\IMG\left_2019_11_11_00_01_08_926.jpg, C:\dataset\IMG\right_2019_11_11_00_01_08_926.jpg, -0.2170209, 1, 0, 30.181
C:\dataset\IMG\center_2019_11_11_00_01_09_032.jpg, C:\dataset\IMG\left_2019_11_11_00_01_09_032.jpg, C:\dataset\IMG\right_2019_11_11_00_01_09_032.jpg, 0, 1, 0, 30.18884
C:\dataset\IMG\center_2019_11_11_00_01_09_137.jpg, C:\dataset\IMG\left_2019_11_11_00_01_09_137.jpg, C:\dataset\IMG\right_2019_11_11_00_01_09_137.jpg, 0, 1, 0, 30.19004
C:\dataset\IMG\center_2019_11_11_00_01_09_246.jpg, C:\dataset\IMG\left_2019_11_11_00_01_09_246.jpg, C:\dataset\IMG\right_2019_11_11_00_01_09_246.jpg, 0.3253737, 1, 0, 30.16527
C:\dataset\IMG\center_2019_11_11_00_01_09_350.jpg, C:\dataset\IMG\left_2019_11_11_00_01_09_350.jpg, C:\dataset\IMG\right_2019_11_11_00_01_09_350.jpg, 0.01616187, 1, 0, 30.19003
C:\dataset\IMG\center_2019_11_11_00_01_09_454.jpg, C:\dataset\IMG\left_2019_11_11_00_01_09_454.jpg, C:\dataset\IMG\right_2019_11_11_00_01_09_454.jpg, 0, 1, 0, 30.19006
C:\dataset\IMG\center_2019_11_11_00_01_09_555.jpg, C:\dataset\IMG\left_2019_11_11_00_01_09_555.jpg, C:\dataset\IMG\right_2019_11_11_00_01_09_555.jpg, 0, 1, 0, 30.19025
C:\dataset\IMG\center_2019_11_11_00_01_09_660.jpg, C:\dataset\IMG\left_2019_11_11_00_01_09_660.jpg, C:\dataset\IMG\right_2019_11_11_00_01_09_660.jpg, 0, 1, 0, 30.19034
C:\dataset\IMG\center_2019_11_11_00_01_09_763.jpg, C:\dataset\IMG\left_2019_11_11_00_01_09_763.jpg, C:\dataset\IMG\right_2019_11_11_00_01_09_763.jpg, 0, 1, 0, 30.19038
C:\dataset\IMG\center_2019_11_11_00_01_09_863.jpg, C:\dataset\IMG\left_2019_11_11_00_01_09_863.jpg, C:\dataset\IMG\right_2019_11_11_00_01_09_863.jpg, 0, 1, 0, 30.19031
C:\dataset\IMG\center_2019_11_11_00_01_09_969.jpg, C:\dataset\IMG\left_2019_11_11_00_01_09_969.jpg, C:\dataset\IMG\right_2019_11_11_00_01_09_969.jpg, 0, 1, 0, 30.19034
C:\dataset\IMG\center_2019_11_11_00_01_10_071.jpg, C:\dataset\IMG\left_2019_11_11_00_01_10_071.jpg, C:\dataset\IMG\right_2019_11_11_00_01_10_071.jpg, 0, 1, 0, 30.19031
C:\dataset\IMG\center_2019_11_11_00_01_10_180.jpg, C:\dataset\IMG\left_2019_11_11_00_01_10_180.jpg, C:\dataset\IMG\right_2019_11_11_00_01_10_180.jpg, 0, 1, 0, 30.19016
C:\dataset\IMG\center_2019_11_11_00_01_10_284.jpg, C:\dataset\IMG\left_2019_11_11_00_01_10_284.jpg, C:\dataset\IMG\right_2019_11_11_00_01_10_284.jpg, 0, 1, 0, 30.1903
C:\dataset\IMG\center_2019_11_11_00_01_10_385.jpg, C:\dataset\IMG\left_2019_11_11_00_01_10_385.jpg, C:\dataset\IMG\right_2019_11_11_00_01_10_385.jpg, 0, 1, 0, 30.19011
C:\dataset\IMG\center_2019_11_11_00_01_10_493.jpg, C:\dataset\IMG\left_2019_11_11_00_01_10_493.jpg, C:\dataset\IMG\right_2019_11_11_00_01_10_493.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_10_597.jpg, C:\dataset\IMG\left_2019_11_11_00_01_10_597.jpg, C:\dataset\IMG\right_2019_11_11_00_01_10_597.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_10_700.jpg, C:\dataset\IMG\left_2019_11_11_00_01_10_700.jpg, C:\dataset\IMG\right_2019_11_11_00_01_10_700.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_10_807.jpg, C:\dataset\IMG\left_2019_11_11_00_01_10_807.jpg, C:\dataset\IMG\right_2019_11_11_00_01_10_807.jpg, 0, 1, 0, 30.19032
C:\dataset\IMG\center_2019_11_11_00_01_10_912.jpg, C:\dataset\IMG\left_2019_11_11_00_01_10_912.jpg, C:\dataset\IMG\right_2019_11_11_00_01_10_912.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_11_020.jpg, C:\dataset\IMG\left_2019_11_11_00_01_11_020.jpg, C:\dataset\IMG\right_2019_11_11_00_01_11_020.jpg, 0, 1, 0, 30.1903
C:\dataset\IMG\center_2019_11_11_00_01_11_130.jpg, C:\dataset\IMG\left_2019_11_11_00_01_11_130.jpg, C:\dataset\IMG\right_2019_11_11_00_01_11_130.jpg, 0, 1, 0, 30.19028
C:\dataset\IMG\center_2019_11_11_00_01_11_230.jpg, C:\dataset\IMG\left_2019_11_11_00_01_11_230.jpg, C:\dataset\IMG\right_2019_11_11_00_01_11_230.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_11_339.jpg, C:\dataset\IMG\left_2019_11_11_00_01_11_339.jpg, C:\dataset\IMG\right_2019_11_11_00_01_11_339.jpg, 0, 1, 0, 30.19028
C:\dataset\IMG\center_2019_11_11_00_01_11_443.jpg, C:\dataset\IMG\left_2019_11_11_00_01_11_443.jpg, C:\dataset\IMG\right_2019_11_11_00_01_11_443.jpg, 0, 1, 0, 30.1903
C:\dataset\IMG\center_2019_11_11_00_01_11_549.jpg, C:\dataset\IMG\left_2019_11_11_00_01_11_549.jpg, C:\dataset\IMG\right_2019_11_11_00_01_11_549.jpg, 0.1039461, 1, 0, 30.18746
C:\dataset\IMG\center_2019_11_11_00_01_11_654.jpg, C:\dataset\IMG\left_2019_11_11_00_01_11_654.jpg, C:\dataset\IMG\right_2019_11_11_00_01_11_654.jpg, 0, 1, 0, 30.19025
C:\dataset\IMG\center_2019_11_11_00_01_11_763.jpg, C:\dataset\IMG\left_2019_11_11_00_01_11_763.jpg, C:\dataset\IMG\right_2019_11_11_00_01_11_763.jpg, 0, 1, 0, 30.19032
C:\dataset\IMG\center_2019_11_11_00_01_11_866.jpg, C:\dataset\IMG\left_2019_11_11_00_01_11_866.jpg, C:\dataset\IMG\right_2019_11_11_00_01_11_866.jpg, 0, 1, 0, 30.19031
C:\dataset\IMG\center_2019_11_11_00_01_11_968.jpg, C:\dataset\IMG\left_2019_11_11_00_01_11_968.jpg, C:\dataset\IMG\right_2019_11_11_00_01_11_968.jpg, 0, 1, 0, 30.19028
C:\dataset\IMG\center_2019_11_11_00_01_12_072.jpg, C:\dataset\IMG\left_2019_11_11_00_01_12_072.jpg, C:\dataset\IMG\right_2019_11_11_00_01_12_072.jpg, 0, 1, 0, 30.19034
C:\dataset\IMG\center_2019_11_11_00_01_12_177.jpg, C:\dataset\IMG\left_2019_11_11_00_01_12_177.jpg, C:\dataset\IMG\right_2019_11_11_00_01_12_177.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_12_280.jpg, C:\dataset\IMG\left_2019_11_11_00_01_12_280.jpg, C:\dataset\IMG\right_2019_11_11_00_01_12_280.jpg, 0, 1, 0, 30.19031
C:\dataset\IMG\center_2019_11_11_00_01_12_382.jpg, C:\dataset\IMG\left_2019_11_11_00_01_12_382.jpg, C:\dataset\IMG\right_2019_11_11_00_01_12_382.jpg, 0, 1, 0, 30.19031
C:\dataset\IMG\center_2019_11_11_00_01_12_488.jpg, C:\dataset\IMG\left_2019_11_11_00_01_12_488.jpg, C:\dataset\IMG\right_2019_11_11_00_01_12_488.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_12_593.jpg, C:\dataset\IMG\left_2019_11_11_00_01_12_593.jpg, C:\dataset\IMG\right_2019_11_11_00_01_12_593.jpg, 0, 1, 0, 30.19028
C:\dataset\IMG\center_2019_11_11_00_01_12_706.jpg, C:\dataset\IMG\left_2019_11_11_00_01_12_706.jpg, C:\dataset\IMG\right_2019_11_11_00_01_12_706.jpg, 0, 1, 0, 30.19034
C:\dataset\IMG\center_2019_11_11_00_01_12_807.jpg, C:\dataset\IMG\left_2019_11_11_00_01_12_807.jpg, C:\dataset\IMG\right_2019_11_11_00_01_12_807.jpg, 0, 1, 0, 30.19028
C:\dataset\IMG\center_2019_11_11_00_01_12_910.jpg, C:\dataset\IMG\left_2019_11_11_00_01_12_910.jpg, C:\dataset\IMG\right_2019_11_11_00_01_12_910.jpg, 0, 1, 0, 30.19025
C:\dataset\IMG\center_2019_11_11_00_01_13_013.jpg, C:\dataset\IMG\left_2019_11_11_00_01_13_013.jpg, C:\dataset\IMG\right_2019_11_11_00_01_13_013.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_13_117.jpg, C:\dataset\IMG\left_2019_11_11_00_01_13_117.jpg, C:\dataset\IMG\right_2019_11_11_00_01_13_117.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_13_219.jpg, C:\dataset\IMG\left_2019_11_11_00_01_13_219.jpg, C:\dataset\IMG\right_2019_11_11_00_01_13_219.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_13_325.jpg, C:\dataset\IMG\left_2019_11_11_00_01_13_325.jpg, C:\dataset\IMG\right_2019_11_11_00_01_13_325.jpg, 0, 1, 0, 30.19018
C:\dataset\IMG\center_2019_11_11_00_01_13_432.jpg, C:\dataset\IMG\left_2019_11_11_00_01_13_432.jpg, C:\dataset\IMG\right_2019_11_11_00_01_13_432.jpg, 0, 1, 0, 30.1903
C:\dataset\IMG\center_2019_11_11_00_01_13_540.jpg, C:\dataset\IMG\left_2019_11_11_00_01_13_540.jpg, C:\dataset\IMG\right_2019_11_11_00_01_13_540.jpg, 0, 1, 0, 30.19026
C:\dataset\IMG\center_2019_11_11_00_01_13_646.jpg, C:\dataset\IMG\left_2019_11_11_00_01_13_646.jpg, C:\dataset\IMG\right_2019_11_11_00_01_13_646.jpg, 0, 1, 0, 30.19029
C:\dataset\IMG\center_2019_11_11_00_01_13_747.jpg, C:\dataset\IMG\left_2019_11_11_00_01_13_747.jpg, C:\dataset\IMG\right_2019_11_11_00_01_13_747.jpg, 0, 1, 0, 30.19027
C:\dataset\IMG\center_2019_11_11_00_01_13_847.jpg, C:\dataset\IMG\left_2019_11_11_00_01_13_847.jpg, C:\dataset\IMG\right_2019_11_11_00_01_13_847.jpg, 0, 1, 0, 30.1903
C:\dataset\IMG\center_2019_11_11_00_01_13_948.jpg, C:\dataset\IMG\left_2019_11_11_00_01_13_948.jpg, C:\dataset\IMG\right_2019_11_11_00_01_13_948.jpg, 0, 1, 0, 30.19023
C:\dataset\IMG\center_2019_11_11_00_01_14_055.jpg, C:\dataset\IMG\left_2019_11_11_00_01_14_055.jpg, C:\dataset\IMG\right_2019_11_11_00_01_14_055.jpg, -0.0807579, 1, 0, 30.1887
C:\dataset\IMG\center_2019_11_11_00_01_14_160.jpg, C:\dataset\IMG\left_2019_11_11_00_01_14_160.jpg, C:\dataset\IMG\right_2019_11_11_00_01_14_160.jpg, -0.1921734, 1, 0, 30.18542
C:\dataset\IMG\center_2019_11_11_00_01_14_264.jpg, C:\dataset\IMG\left_2019_11_11_00_01_14_264.jpg, C:\dataset\IMG\right_2019_11_11_00_01_14_264.jpg, -0.08378491, 1, 0, 30.18993
C:\dataset\IMG\center_2019_11_11_00_01_14_366.jpg, C:\dataset\IMG\left_2019_11_11_00_01_14_366.jpg, C:\dataset\IMG\right_2019_11_11_00_01_14_366.jpg, -0.1475262, 1, 0, 30.19001
C:\dataset\IMG\center_2019_11_11_00_01_14_470.jpg, C:\dataset\IMG\left_2019_11_11_00_01_14_470.jpg, C:\dataset\IMG\right_2019_11_11_00_01_14_470.jpg, 0, 1, 0, 30.18983
C:\dataset\IMG\center_2019_11_11_00_01_14_576.jpg, C:\dataset\IMG\left_2019_11_11_00_01_14_576.jpg, C:\dataset\IMG\right_2019_11_11_00_01_14_576.jpg, 0, 1, 0, 30.18997
C:\dataset\IMG\center_2019_11_11_00_01_14_678.jpg, C:\dataset\IMG\left_2019_11_11_00_01_14_678.jpg, C:\dataset\IMG\right_2019_11_11_00_01_14_678.jpg, 0, 1, 0, 30.19026
C:\dataset\IMG\center_2019_11_11_00_01_14_780.jpg, C:\dataset\IMG\left_2019_11_11_00_01_14_780.jpg, C:\dataset\IMG\right_2019_11_11_00_01_14_780.jpg, -0.2644242, 1, 0, 30.17773
C:\dataset\IMG\center_2019_11_11_00_01_14_886.jpg, C:\dataset\IMG\left_2019_11_11_00_01_14_886.jpg, C:\dataset\IMG\right_2019_11_11_00_01_14_886.jpg, 0, 1, 0, 30.18917
C:\dataset\IMG\center_2019_11_11_00_01_14_990.jpg, C:\dataset\IMG\left_2019_11_11_00_01_14_990.jpg, C:\dataset\IMG\right_2019_11_11_00_01_14_990.jpg, 0, 1, 0, 30.19016
C:\dataset\IMG\center_2019_11_11_00_01_15_090.jpg, C:\dataset\IMG\left_2019_11_11_00_01_15_090.jpg, C:\dataset\IMG\right_2019_11_11_00_01_15_090.jpg, -0.0602466, 1, 0, 30.18969
C:\dataset\IMG\center_2019_11_11_00_01_15_193.jpg, C:\dataset\IMG\left_2019_11_11_00_01_15_193.jpg, C:\dataset\IMG\right_2019_11_11_00_01_15_193.jpg, -0.2778846, 1, 0, 30.17518
C:\dataset\IMG\center_2019_11_11_00_01_15_295.jpg, C:\dataset\IMG\left_2019_11_11_00_01_15_295.jpg, C:\dataset\IMG\right_2019_11_11_00_01_15_295.jpg, 0, 1, 0, 30.18966
C:\dataset\IMG\center_2019_11_11_00_01_15_399.jpg, C:\dataset\IMG\left_2019_11_11_00_01_15_399.jpg, C:\dataset\IMG\right_2019_11_11_00_01_15_399.jpg, -0.2752851, 1, 0, 30.17865
C:\dataset\IMG\center_2019_11_11_00_01_15_502.jpg, C:\dataset\IMG\left_2019_11_11_00_01_15_502.jpg, C:\dataset\IMG\right_2019_11_11_00_01_15_502.jpg, -0.05632952, 1, 0, 30.19107
C:\dataset\IMG\center_2019_11_11_00_01_15_609.jpg, C:\dataset\IMG\left_2019_11_11_00_01_15_609.jpg, C:\dataset\IMG\right_2019_11_11_00_01_15_609.jpg, 0, 1, 0, 30.19008
C:\dataset\IMG\center_2019_11_11_00_01_15_711.jpg, C:\dataset\IMG\left_2019_11_11_00_01_15_711.jpg, C:\dataset\IMG\right_2019_11_11_00_01_15_711.jpg, -0.055584, 1, 0, 30.19076
C:\dataset\IMG\center_2019_11_11_00_01_15_815.jpg, C:\dataset\IMG\left_2019_11_11_00_01_15_815.jpg, C:\dataset\IMG\right_2019_11_11_00_01_15_815.jpg, -0.2669007, 1, 0, 30.17789
C:\dataset\IMG\center_2019_11_11_00_01_15_917.jpg, C:\dataset\IMG\left_2019_11_11_00_01_15_917.jpg, C:\dataset\IMG\right_2019_11_11_00_01_15_917.jpg, 0, 1, 0, 30.18913
C:\dataset\IMG\center_2019_11_11_00_01_16_019.jpg, C:\dataset\IMG\left_2019_11_11_00_01_16_019.jpg, C:\dataset\IMG\right_2019_11_11_00_01_16_019.jpg, -0.1540713, 1, 0, 30.18891
C:\dataset\IMG\center_2019_11_11_00_01_16_123.jpg, C:\dataset\IMG\left_2019_11_11_00_01_16_123.jpg, C:\dataset\IMG\right_2019_11_11_00_01_16_123.jpg, -0.0207219, 1, 0, 30.1903
C:\dataset\IMG\center_2019_11_11_00_01_16_228.jpg, C:\dataset\IMG\left_2019_11_11_00_01_16_228.jpg, C:\dataset\IMG\right_2019_11_11_00_01_16_228.jpg, -0.2956131, 1, 0, 30.17482
C:\dataset\IMG\center_2019_11_11_00_01_16_334.jpg, C:\dataset\IMG\left_2019_11_11_00_01_16_334.jpg, C:\dataset\IMG\right_2019_11_11_00_01_16_334.jpg, 0, 1, 0, 30.18968
C:\dataset\IMG\center_2019_11_11_00_01_16_438.jpg, C:\dataset\IMG\left_2019_11_11_00_01_16_438.jpg, C:\dataset\IMG\right_2019_11_11_00_01_16_438.jpg, -0.2774694, 1, 0, 30.17764
C:\dataset\IMG\center_2019_11_11_00_01_16_544.jpg, C:\dataset\IMG\left_2019_11_11_00_01_16_544.jpg, C:\dataset\IMG\right_2019_11_11_00_01_16_544.jpg, -0.11991, 1, 0, 30.18999
C:\dataset\IMG\center_2019_11_11_00_01_16_649.jpg, C:\dataset\IMG\left_2019_11_11_00_01_16_649.jpg, C:\dataset\IMG\right_2019_11_11_00_01_16_649.jpg, -0.4156878, 0.7042222, 0, 30.09789
C:\dataset\IMG\center_2019_11_11_00_01_16_751.jpg, C:\dataset\IMG\left_2019_11_11_00_01_16_751.jpg, C:\dataset\IMG\right_2019_11_11_00_01_16_751.jpg, -0.1569684, 0.4051636, 0, 30.04815
C:\dataset\IMG\center_2019_11_11_00_01_16_855.jpg, C:\dataset\IMG\left_2019_11_11_00_01_16_855.jpg, C:\dataset\IMG\right_2019_11_11_00_01_16_855.jpg, -0.4079985, 0.1054363, 0, 29.89746
C:\dataset\IMG\center_2019_11_11_00_01_16_959.jpg, C:\dataset\IMG\left_2019_11_11_00_01_16_959.jpg, C:\dataset\IMG\right_2019_11_11_00_01_16_959.jpg, -0.1738444, 0, 0, 29.61056
C:\dataset\IMG\center_2019_11_11_00_01_17_060.jpg, C:\dataset\IMG\left_2019_11_11_00_01_17_060.jpg, C:\dataset\IMG\right_2019_11_11_00_01_17_060.jpg, -0.3531178, 0, 0, 29.28506
C:\dataset\IMG\center_2019_11_11_00_01_17_161.jpg, C:\dataset\IMG\left_2019_11_11_00_01_17_161.jpg, C:\dataset\IMG\right_2019_11_11_00_01_17_161.jpg, -0.06792066, 0, 0, 28.99978
C:\dataset\IMG\center_2019_11_11_00_01_17_266.jpg, C:\dataset\IMG\left_2019_11_11_00_01_17_266.jpg, C:\dataset\IMG\right_2019_11_11_00_01_17_266.jpg, 0, 0.3149085, 0, 28.87856
C:\dataset\IMG\center_2019_11_11_00_01_17_366.jpg, C:\dataset\IMG\left_2019_11_11_00_01_17_366.jpg, C:\dataset\IMG\right_2019_11_11_00_01_17_366.jpg, 0, 0.4414734, 0, 29.16387
C:\dataset\IMG\center_2019_11_11_00_01_17_469.jpg, C:\dataset\IMG\left_2019_11_11_00_01_17_469.jpg, C:\dataset\IMG\right_2019_11_11_00_01_17_469.jpg, 0, 0.3300366, 0, 29.22921
C:\dataset\IMG\center_2019_11_11_00_01_17_570.jpg, C:\dataset\IMG\left_2019_11_11_00_01_17_570.jpg, C:\dataset\IMG\right_2019_11_11_00_01_17_570.jpg, 0, 0.6327459, 0, 29.53973
C:\dataset\IMG\center_2019_11_11_00_01_17_670.jpg, C:\dataset\IMG\left_2019_11_11_00_01_17_670.jpg, C:\dataset\IMG\right_2019_11_11_00_01_17_670.jpg, -0.2983272, 0.931073, 0, 30.13807
C:\dataset\IMG\center_2019_11_11_00_01_17_778.jpg, C:\dataset\IMG\left_2019_11_11_00_01_17_778.jpg, C:\dataset\IMG\right_2019_11_11_00_01_17_778.jpg, -0.02610419, 1, 0, 30.19125
C:\dataset\IMG\center_2019_11_11_00_01_17_878.jpg, C:\dataset\IMG\left_2019_11_11_00_01_17_878.jpg, C:\dataset\IMG\right_2019_11_11_00_01_17_878.jpg, -0.0585423, 1, 0, 30.19037
C:\dataset\IMG\center_2019_11_11_00_01_17_979.jpg, C:\dataset\IMG\left_2019_11_11_00_01_17_979.jpg, C:\dataset\IMG\right_2019_11_11_00_01_17_979.jpg, 0, 1, 0, 30.19169
C:\dataset\IMG\center_2019_11_11_00_01_18_082.jpg, C:\dataset\IMG\left_2019_11_11_00_01_18_082.jpg, C:\dataset\IMG\right_2019_11_11_00_01_18_082.jpg, -0.2624328, 1, 0, 30.17609
C:\dataset\IMG\center_2019_11_11_00_01_18_184.jpg, C:\dataset\IMG\left_2019_11_11_00_01_18_184.jpg, C:\dataset\IMG\right_2019_11_11_00_01_18_184.jpg, -0.0182694, 1, 0, 30.1901
C:\dataset\IMG\center_2019_11_11_00_01_18_288.jpg, C:\dataset\IMG\left_2019_11_11_00_01_18_288.jpg, C:\dataset\IMG\right_2019_11_11_00_01_18_288.jpg, -0.3140208, 1, 0, 30.17204
C:\dataset\IMG\center_2019_11_11_00_01_18_393.jpg, C:\dataset\IMG\left_2019_11_11_00_01_18_393.jpg, C:\dataset\IMG\right_2019_11_11_00_01_18_393.jpg, -0.6267027, 0.8919625, 0, 30.1181
C:\dataset\IMG\center_2019_11_11_00_01_18_496.jpg, C:\dataset\IMG\left_2019_11_11_00_01_18_496.jpg, C:\dataset\IMG\right_2019_11_11_00_01_18_496.jpg, -0.3784391, 0.6000509, 0, 30.0973
C:\dataset\IMG\center_2019_11_11_00_01_18_605.jpg, C:\dataset\IMG\left_2019_11_11_00_01_18_605.jpg, C:\dataset\IMG\right_2019_11_11_00_01_18_605.jpg, -0.6145079, 0.2370359, 0, 29.96545
C:\dataset\IMG\center_2019_11_11_00_01_18_709.jpg, C:\dataset\IMG\left_2019_11_11_00_01_18_709.jpg, C:\dataset\IMG\right_2019_11_11_00_01_18_709.jpg, -0.3221969, 0, 0, 29.76253
C:\dataset\IMG\center_2019_11_11_00_01_18_814.jpg, C:\dataset\IMG\left_2019_11_11_00_01_18_814.jpg, C:\dataset\IMG\right_2019_11_11_00_01_18_814.jpg, -0.008912608, 0.2910909, 0, 29.67191
C:\dataset\IMG\center_2019_11_11_00_01_18_914.jpg, C:\dataset\IMG\left_2019_11_11_00_01_18_914.jpg, C:\dataset\IMG\right_2019_11_11_00_01_18_914.jpg, 0, 0.5889627, 0, 29.91021
C:\dataset\IMG\center_2019_11_11_00_01_19_016.jpg, C:\dataset\IMG\left_2019_11_11_00_01_19_016.jpg, C:\dataset\IMG\right_2019_11_11_00_01_19_016.jpg, 0, 0.8965491, 0, 30.14695
C:\dataset\IMG\center_2019_11_11_00_01_19_119.jpg, C:\dataset\IMG\left_2019_11_11_00_01_19_119.jpg, C:\dataset\IMG\right_2019_11_11_00_01_19_119.jpg, 0, 1, 0, 30.1897
C:\dataset\IMG\center_2019_11_11_00_01_19_222.jpg, C:\dataset\IMG\left_2019_11_11_00_01_19_222.jpg, C:\dataset\IMG\right_2019_11_11_00_01_19_222.jpg, 0, 1, 0, 30.19031
C:\dataset\IMG\center_2019_11_11_00_01_19_327.jpg, C:\dataset\IMG\left_2019_11_11_00_01_19_327.jpg, C:\dataset\IMG\right_2019_11_11_00_01_19_327.jpg, -0.1158243, 1, 0, 30.18682
C:\dataset\IMG\center_2019_11_11_00_01_19_431.jpg, C:\dataset\IMG\left_2019_11_11_00_01_19_431.jpg, C:\dataset\IMG\right_2019_11_11_00_01_19_431.jpg, -0.2020866, 1, 0, 30.18599
C:\dataset\IMG\center_2019_11_11_00_01_19_531.jpg, C:\dataset\IMG\left_2019_11_11_00_01_19_531.jpg, C:\dataset\IMG\right_2019_11_11_00_01_19_531.jpg, 0, 1, 0, 30.18938
